	label	area	largest_area	number_of_components	height	width
3630	Black-grass	849.0	849.0	1	200	200
3631	Black-grass	11615.5	11346.0	3	200	200
3632	Black-grass	8112.0	8112.0	4	200	200
3633	Black-grass	9135.0	7771.5	9	200	200
3634	Black-grass	0.0	140.5	4	200	200
3635	Black-grass	6472.5	6472.5	12	200	200
3636	Black-grass	1287.0	1287.0	2	200	200
3637	Black-grass	2173.0	2173.0	1	200	200
3638	Black-grass	458.0	458.0	2	200	200
3639	Black-grass	770.0	770.0	4	200	200
3640	Black-grass	1186.5	1186.5	14	200	200
3641	Black-grass	515.0	515.0	5	200	200
3642	Black-grass	945.0	604.0	8	200	200
3643	Small-flowered Cranesbill	8035.5	3862.5	13	200	200
3644	Small-flowered Cranesbill	7088.5	2320.0	4	200	200
3645	Small-flowered Cranesbill	7034.0	3035.0	5	200	200
3646	Small-flowered Cranesbill	8467.0	4299.5	3	200	200
3647	Small-flowered Cranesbill	8835.5	4689.5	3	200	200
3648	Small-flowered Cranesbill	15575.0	15575.0	1	200	200
3649	Small-flowered Cranesbill	8743.5	4584.0	3	200	200
3650	Small-flowered Cranesbill	12777.0	6744.0	2	200	200
3651	Small-flowered Cranesbill	7903.0	4020.0	3	200	200
3652	Small-flowered Cranesbill	7813.5	4008.5	3	200	200
3653	Small-flowered Cranesbill	9963.5	6429.0	4	200	200
3654	Small-flowered Cranesbill	11500.0	5791.0	2	200	200
3655	Small-flowered Cranesbill	11782.5	5993.5	3	200	200
3656	Small-flowered Cranesbill	12759.5	7950.0	2	200	200
3657	Small-flowered Cranesbill	8808.0	4577.0	3	200	200
3658	Small-flowered Cranesbill	10268.5	5270.5	4	200	200
3659	Small-flowered Cranesbill	14212.0	5611.0	25	200	200
3660	Small-flowered Cranesbill	8521.0	4059.0	4	200	200
3661	Small-flowered Cranesbill	8183.0	4168.5	4	200	200
3662	Small-flowered Cranesbill	11254.5	5849.0	2	200	200
3663	Small-flowered Cranesbill	8973.5	4568.0	5	200	200
3664	Small-flowered Cranesbill	12028.5	6095.5	3	200	200
3665	Small-flowered Cranesbill	5189.0	1596.5	4	200	200
3666	Small-flowered Cranesbill	9084.5	4716.5	2	200	200
3667	Small-flowered Cranesbill	7934.5	3074.5	6	200	200
3668	Small-flowered Cranesbill	6617.0	3453.0	3	200	200
3669	Small-flowered Cranesbill	7066.5	3371.5	4	200	200
3670	Small-flowered Cranesbill	10691.5	5375.5	3	200	200
3671	Small-flowered Cranesbill	7780.5	4048.5	4	200	200
3672	Small-flowered Cranesbill	6653.5	3599.5	6	200	200
3673	Small-flowered Cranesbill	7994.5	3177.5	8	200	200
3674	Small-flowered Cranesbill	9405.0	4975.0	7	200	200
3675	Small-flowered Cranesbill	8787.0	4178.0	4	200	200
3676	Small-flowered Cranesbill	14350.0	13487.5	2	200	200
3677	Small-flowered Cranesbill	9083.0	4611.5	3	200	200
3678	Small-flowered Cranesbill	9810.5	4746.0	5	200	200
3679	Small-flowered Cranesbill	8147.0	2828.5	5	200	200
3680	Small-flowered Cranesbill	8075.5	3754.5	4	200	200
3681	Small-flowered Cranesbill	7901.5	4086.0	3	200	200
3682	Small-flowered Cranesbill	12230.0	6163.5	2	200	200
3683	Small-flowered Cranesbill	8141.0	4171.0	3	200	200
3684	Small-flowered Cranesbill	6231.5	2632.5	8	200	200
3685	Small-flowered Cranesbill	9658.5	5048.0	7	200	200
3686	Small-flowered Cranesbill	12137.5	6221.5	3	200	200
3687	Small-flowered Cranesbill	13726.5	4478.5	8	200	200
3688	Small-flowered Cranesbill	18727.5	18727.5	2	200	200
3689	Small-flowered Cranesbill	13229.5	6715.0	2	200	200
3690	Small-flowered Cranesbill	10322.5	5244.5	2	200	200
3691	Small-flowered Cranesbill	10272.5	5549.5	3	200	200
3692	Small-flowered Cranesbill	9062.0	5844.0	2	200	200
3693	Small-flowered Cranesbill	8897.0	4234.0	6	200	200
3694	Small-flowered Cranesbill	8980.0	4637.5	3	200	200
3695	Small-flowered Cranesbill	12092.0	6080.0	4	200	200
3696	Small-flowered Cranesbill	8464.0	3458.5	11	200	200
3697	Small-flowered Cranesbill	13500.0	6817.5	2	200	200
3698	Small-flowered Cranesbill	14211.5	7352.0	2	200	200
3699	Small-flowered Cranesbill	6345.0	4202.0	3	200	200
3700	Small-flowered Cranesbill	11416.0	6194.0	4	200	200
3701	Small-flowered Cranesbill	9655.0	5115.5	3	200	200
3702	Small-flowered Cranesbill	13692.0	4992.5	15	200	200
3703	Small-flowered Cranesbill	10236.5	8995.0	13	200	200
3704	Small-flowered Cranesbill	10805.5	5436.5	2	200	200
3705	Small-flowered Cranesbill	10233.5	6192.0	10	200	200
3706	Small-flowered Cranesbill	11592.5	7142.0	6	200	200
3707	Small-flowered Cranesbill	8141.5	4109.0	4	200	200
3708	Small-flowered Cranesbill	8938.0	5082.0	3	200	200
3709	Small-flowered Cranesbill	6204.0	2952.0	4	200	200
3710	Small-flowered Cranesbill	9993.5	8603.0	5	200	200
3711	Small-flowered Cranesbill	11648.5	5941.5	4	200	200
3712	Small-flowered Cranesbill	7313.5	3811.5	3	200	200
3713	Small-flowered Cranesbill	8841.5	5064.0	4	200	200
3714	Small-flowered Cranesbill	11258.0	5724.0	2	200	200
3715	Small-flowered Cranesbill	5496.5	2220.0	5	200	200
3716	Small-flowered Cranesbill	8372.5	3679.5	6	200	200
3717	Small-flowered Cranesbill	7819.5	2856.5	3	200	200
3718	Small-flowered Cranesbill	8680.0	4385.0	4	200	200
3719	Small-flowered Cranesbill	6928.0	3207.0	4	200	200
3720	Small-flowered Cranesbill	11676.5	6496.5	3	200	200
3721	Small-flowered Cranesbill	9958.0	3867.0	5	200	200
3722	Small-flowered Cranesbill	9147.5	3652.0	6	200	200
3723	Small-flowered Cranesbill	8761.0	4441.5	3	200	200
3724	Small-flowered Cranesbill	11147.5	5654.0	2	200	200
3725	Small-flowered Cranesbill	7304.0	3599.0	7	200	200
3726	Small-flowered Cranesbill	10978.0	5979.0	2	200	200
3727	Small-flowered Cranesbill	9258.5	4534.0	13	200	200
3728	Small-flowered Cranesbill	8253.0	3536.5	4	200	200
3729	Small-flowered Cranesbill	11625.5	4755.5	10	200	200
3730	Small-flowered Cranesbill	11495.0	7108.5	4	200	200
3731	Small-flowered Cranesbill	10866.0	5594.0	3	200	200
3732	Small-flowered Cranesbill	8537.5	3215.5	13	200	200
3733	Small-flowered Cranesbill	9397.5	4760.5	3	200	200
3734	Small-flowered Cranesbill	10173.5	4334.0	6	200	200
3735	Small-flowered Cranesbill	8167.0	3443.5	5	200	200
3736	Small-flowered Cranesbill	6623.5	2813.0	4	200	200
3737	Small-flowered Cranesbill	10837.0	7541.5	8	200	200
3738	Small-flowered Cranesbill	6806.0	2988.0	5	200	200
3739	Small-flowered Cranesbill	7038.5	3191.0	4	200	200
3740	Small-flowered Cranesbill	9002.5	2897.5	5	200	200
3741	Small-flowered Cranesbill	14212.5	12680.5	3	200	200
3742	Small-flowered Cranesbill	10425.0	7707.0	3	200	200
3743	Small-flowered Cranesbill	10089.0	3501.0	7	200	200
3744	Small-flowered Cranesbill	8210.5	3461.0	4	200	200
3745	Small-flowered Cranesbill	11792.0	5906.0	3	200	200
3746	Small-flowered Cranesbill	6993.0	3539.0	4	200	200
3747	Small-flowered Cranesbill	9856.0	4999.0	2	200	200
3748	Small-flowered Cranesbill	10709.0	5613.5	2	200	200
3749	Small-flowered Cranesbill	18883.0	17092.5	4	200	200
3750	Small-flowered Cranesbill	10684.0	4587.0	6	200	200
3751	Small-flowered Cranesbill	16636.0	10457.0	12	200	200
3752	Small-flowered Cranesbill	9491.5	4978.5	5	200	200
3753	Small-flowered Cranesbill	6569.5	3536.5	4	200	200
3754	Small-flowered Cranesbill	6451.0	3231.5	3	200	200
3755	Small-flowered Cranesbill	7355.0	3590.0	6	200	200
3756	Small-flowered Cranesbill	11059.0	5968.0	2	200	200
3757	Small-flowered Cranesbill	14463.0	8264.0	10	200	200
3758	Small-flowered Cranesbill	8508.0	3374.5	5	200	200
3759	Small-flowered Cranesbill	11896.0	7884.0	8	200	200
3760	Small-flowered Cranesbill	12545.5	6469.0	2	200	200
3761	Small-flowered Cranesbill	8932.0	4522.0	2	200	200
3762	Small-flowered Cranesbill	24855.5	24403.5	2	200	200
3763	Small-flowered Cranesbill	9518.5	4499.0	5	200	200
3764	Small-flowered Cranesbill	8110.5	4103.0	3	200	200
3765	Small-flowered Cranesbill	7444.0	3233.0	4	200	200
3766	Small-flowered Cranesbill	12673.5	8272.5	4	200	200
3767	Small-flowered Cranesbill	11199.5	7907.0	7	200	200
3768	Small-flowered Cranesbill	8393.5	3345.5	7	200	200
3769	Small-flowered Cranesbill	7671.5	2734.0	5	200	200
3770	Small-flowered Cranesbill	7566.5	3589.0	5	200	200
3771	Small-flowered Cranesbill	9499.5	5134.5	3	200	200
3772	Small-flowered Cranesbill	6236.5	2461.0	3	200	200
3773	Small-flowered Cranesbill	6269.5	2423.5	6	200	200
3774	Small-flowered Cranesbill	8662.5	6282.5	15	200	200
3775	Small-flowered Cranesbill	14368.5	9262.5	7	200	200
3776	Small-flowered Cranesbill	8945.0	3507.5	4	200	200
3777	Small-flowered Cranesbill	6351.5	3217.0	3	200	200
3778	Small-flowered Cranesbill	8364.0	2928.5	5	200	200
3779	Small-flowered Cranesbill	8383.0	3655.5	7	200	200
3780	Small-flowered Cranesbill	8118.0	4151.5	4	200	200
3781	Small-flowered Cranesbill	5913.0	2367.0	6	200	200
3782	Small-flowered Cranesbill	9977.0	5199.5	2	200	200
3783	Small-flowered Cranesbill	6899.0	3064.5	4	200	200
3784	Small-flowered Cranesbill	7553.0	2451.0	10	200	200
3785	Small-flowered Cranesbill	10195.5	8158.5	5	200	200
3786	Small-flowered Cranesbill	10465.0	5395.0	3	200	200
3787	Small-flowered Cranesbill	9439.0	3360.0	5	200	200
3788	Small-flowered Cranesbill	9259.5	3685.5	6	200	200
3789	Small-flowered Cranesbill	12049.5	9810.5	3	200	200
3790	Small-flowered Cranesbill	8125.5	4028.0	4	200	200
3791	Small-flowered Cranesbill	8492.5	3964.5	10	200	200
3792	Small-flowered Cranesbill	9236.5	5160.0	10	200	200
3793	Small-flowered Cranesbill	10101.0	5223.5	2	200	200
3794	Small-flowered Cranesbill	8596.5	5649.5	2	200	200
3795	Small-flowered Cranesbill	6618.5	2578.0	9	200	200
3796	Small-flowered Cranesbill	16223.5	13630.0	6	200	200
3797	Small-flowered Cranesbill	10503.0	3815.0	6	200	200
3798	Small-flowered Cranesbill	13986.5	9798.0	9	200	200
3799	Small-flowered Cranesbill	11067.0	5119.5	7	200	200
3800	Small-flowered Cranesbill	10855.0	7878.0	9	200	200
3801	Small-flowered Cranesbill	9672.0	6241.0	3	200	200
3802	Small-flowered Cranesbill	6463.5	3576.5	4	200	200
3803	Small-flowered Cranesbill	5829.5	4134.0	4	200	200
3804	Small-flowered Cranesbill	8872.5	4194.0	4	200	200
3805	Small-flowered Cranesbill	10706.0	4640.0	7	200	200
3806	Small-flowered Cranesbill	12323.0	6173.0	2	200	200
3807	Small-flowered Cranesbill	7860.5	3222.5	6	200	200
3808	Small-flowered Cranesbill	6338.0	2443.0	4	200	200
3809	Small-flowered Cranesbill	6057.0	2248.0	5	200	200
3810	Small-flowered Cranesbill	11757.0	5898.5	3	200	200
3811	Small-flowered Cranesbill	8298.5	5695.5	9	200	200
3812	Small-flowered Cranesbill	7692.5	3925.5	7	200	200
3813	Small-flowered Cranesbill	7635.5	3576.0	4	200	200
3814	Small-flowered Cranesbill	6884.5	3101.0	6	200	200
3815	Small-flowered Cranesbill	13009.5	5762.0	9	200	200
3816	Small-flowered Cranesbill	13933.5	11047.5	7	200	200
3817	Small-flowered Cranesbill	12223.5	6175.0	3	200	200
3818	Small-flowered Cranesbill	11986.0	6031.0	2	200	200
3819	Small-flowered Cranesbill	9385.0	2956.0	6	200	200
3820	Small-flowered Cranesbill	7197.5	3153.5	16	200	200
3821	Small-flowered Cranesbill	10387.5	5773.0	9	200	200
3822	Small-flowered Cranesbill	9947.0	5060.0	4	200	200
3823	Small-flowered Cranesbill	10787.5	5614.0	2	200	200
3824	Small-flowered Cranesbill	11915.0	6260.5	2	200	200
3825	Small-flowered Cranesbill	10742.0	3796.5	9	200	200
3826	Small-flowered Cranesbill	5881.0	2917.0	3	200	200
3827	Small-flowered Cranesbill	10934.0	4356.0	8	200	200
3828	Small-flowered Cranesbill	9414.0	5005.0	3	200	200
3829	Small-flowered Cranesbill	6970.0	6970.0	12	200	200
3830	Small-flowered Cranesbill	8127.0	2907.5	7	200	200
3831	Small-flowered Cranesbill	8662.5	4381.0	3	200	200
3832	Small-flowered Cranesbill	3744.0	3266.5	7	200	200
3833	Small-flowered Cranesbill	7739.0	3880.0	3	200	200
3834	Small-flowered Cranesbill	12214.5	6327.5	2	200	200
3835	Small-flowered Cranesbill	13205.5	12147.5	3	200	200
3836	Small-flowered Cranesbill	9134.0	3462.5	13	200	200
3837	Small-flowered Cranesbill	9497.0	4999.5	2	200	200
3838	Small-flowered Cranesbill	12049.0	5912.0	9	200	200
3839	Small-flowered Cranesbill	11347.5	6661.0	9	200	200
3840	Small-flowered Cranesbill	7770.5	4149.5	3	200	200
3841	Small-flowered Cranesbill	6672.0	2874.0	5	200	200
3842	Small-flowered Cranesbill	8655.5	2601.5	8	200	200
3843	Small-flowered Cranesbill	11594.5	6020.0	3	200	200
3844	Small-flowered Cranesbill	8147.0	4083.5	3	200	200
3845	Small-flowered Cranesbill	9005.0	4678.0	3	200	200
3846	Small-flowered Cranesbill	10772.0	5414.0	2	200	200
3847	Small-flowered Cranesbill	8842.0	4573.0	2	200	200
3848	Small-flowered Cranesbill	9061.5	3419.0	5	200	200
3849	Small-flowered Cranesbill	9289.5	4404.5	4	200	200
3850	Small-flowered Cranesbill	7707.0	3904.0	2	200	200
3851	Small-flowered Cranesbill	10269.5	5314.5	2	200	200
3852	Small-flowered Cranesbill	6389.5	3222.0	3	200	200
3853	Small-flowered Cranesbill	10029.5	6252.5	4	200	200
3854	Small-flowered Cranesbill	9607.5	4472.0	4	200	200
3855	Small-flowered Cranesbill	9008.5	4606.5	3	200	200
3856	Small-flowered Cranesbill	12617.0	6696.5	2	200	200
3857	Small-flowered Cranesbill	9671.0	4951.5	2	200	200
3858	Small-flowered Cranesbill	8301.0	4653.5	9	200	200
3859	Small-flowered Cranesbill	12340.5	9365.5	4	200	200
3860	Small-flowered Cranesbill	8362.0	2681.0	9	200	200
3861	Small-flowered Cranesbill	11562.0	7106.0	7	200	200
3862	Small-flowered Cranesbill	18885.5	17884.5	5	200	200
3863	Small-flowered Cranesbill	10126.5	5292.5	2	200	200
3864	Small-flowered Cranesbill	6864.5	3558.0	4	200	200
3865	Small-flowered Cranesbill	7035.0	2388.5	5	200	200
3866	Small-flowered Cranesbill	13179.0	6451.0	10	200	200
3867	Small-flowered Cranesbill	7764.0	3393.5	5	200	200
3868	Small-flowered Cranesbill	7233.0	3635.5	6	200	200
3869	Small-flowered Cranesbill	9159.5	4752.0	3	200	200
3870	Small-flowered Cranesbill	10184.0	5097.5	3	200	200
3871	Small-flowered Cranesbill	8443.5	3667.5	4	200	200
3872	Small-flowered Cranesbill	10859.0	5487.5	2	200	200
3873	Small-flowered Cranesbill	11840.0	5596.0	12	200	200
3874	Small-flowered Cranesbill	10245.0	5429.0	3	200	200
3875	Small-flowered Cranesbill	7634.0	3674.0	5	200	200
3876	Small-flowered Cranesbill	11299.5	5914.5	3	200	200
3877	Small-flowered Cranesbill	7756.0	3969.0	3	200	200
3878	Small-flowered Cranesbill	20053.0	19462.5	3	200	200
3879	Small-flowered Cranesbill	12607.5	6398.5	2	200	200
3880	Small-flowered Cranesbill	10246.5	4747.0	16	200	200
3881	Small-flowered Cranesbill	10062.5	5144.0	2	200	200
3882	Small-flowered Cranesbill	10098.0	5377.5	3	200	200
3883	Small-flowered Cranesbill	13872.5	7190.5	2	200	200
3884	Small-flowered Cranesbill	6244.0	2308.0	8	200	200
3885	Small-flowered Cranesbill	8659.0	4342.0	3	200	200
3886	Small-flowered Cranesbill	10741.0	5551.0	2	200	200
3887	Small-flowered Cranesbill	11604.0	5818.5	2	200	200
3888	Small-flowered Cranesbill	7787.0	2592.0	6	200	200
3889	Small-flowered Cranesbill	11582.5	7491.5	4	200	200
3890	Small-flowered Cranesbill	10331.0	5248.5	4	200	200
3891	Small-flowered Cranesbill	7166.5	2544.5	4	200	200
3892	Small-flowered Cranesbill	7373.5	2757.5	5	200	200
3893	Small-flowered Cranesbill	6811.5	3012.0	10	200	200
3894	Small-flowered Cranesbill	7774.0	3756.5	10	200	200
3895	Small-flowered Cranesbill	7667.5	4470.0	4	200	200
3896	Small-flowered Cranesbill	9641.0	4726.5	4	200	200
3897	Small-flowered Cranesbill	6857.5	2938.0	5	200	200
3898	Small-flowered Cranesbill	10583.5	5351.0	2	200	200
3899	Small-flowered Cranesbill	15930.0	10291.0	7	200	200
3900	Small-flowered Cranesbill	8974.0	4111.5	4	200	200
3901	Small-flowered Cranesbill	10205.5	5207.0	2	200	200
3902	Small-flowered Cranesbill	11878.5	11878.5	1	200	200
3903	Small-flowered Cranesbill	9032.0	7265.5	7	200	200
3904	Small-flowered Cranesbill	12621.0	6356.5	4	200	200
3905	Small-flowered Cranesbill	8274.0	3038.0	4	200	200
3906	Small-flowered Cranesbill	13071.5	7882.0	8	200	200
3907	Small-flowered Cranesbill	13787.5	5581.0	9	200	200
3908	Small-flowered Cranesbill	11143.5	5659.5	4	200	200
3909	Small-flowered Cranesbill	7444.0	3719.5	6	200	200
3910	Small-flowered Cranesbill	7115.5	3849.0	5	200	200
3911	Small-flowered Cranesbill	11217.5	7474.0	4	200	200
3912	Small-flowered Cranesbill	8958.0	4448.5	16	200	200
3913	Small-flowered Cranesbill	10164.5	5245.5	3	200	200
3914	Small-flowered Cranesbill	7383.5	3483.5	7	200	200
3915	Small-flowered Cranesbill	7108.5	3772.0	3	200	200
3916	Small-flowered Cranesbill	10478.0	5507.5	2	200	200
3917	Small-flowered Cranesbill	6478.0	3263.0	3	200	200
3918	Small-flowered Cranesbill	7754.5	3906.5	3	200	200
3919	Small-flowered Cranesbill	10884.5	5560.0	2	200	200
3920	Small-flowered Cranesbill	7604.0	4064.5	5	200	200
3921	Small-flowered Cranesbill	7999.0	3462.5	4	200	200
3922	Small-flowered Cranesbill	6322.0	1970.5	5	200	200
3923	Small-flowered Cranesbill	10343.0	5961.5	2	200	200
3924	Small-flowered Cranesbill	8630.5	3475.0	6	200	200
3925	Small-flowered Cranesbill	11321.5	5781.0	2	200	200
3926	Small-flowered Cranesbill	6531.0	2856.0	11	200	200
3927	Small-flowered Cranesbill	11761.0	5717.0	16	200	200
3928	Small-flowered Cranesbill	10794.5	5432.5	2	200	200
3929	Small-flowered Cranesbill	12362.5	12362.5	1	200	200
3930	Small-flowered Cranesbill	10705.5	3682.5	5	200	200
3931	Small-flowered Cranesbill	12010.5	7437.5	7	200	200
3932	Small-flowered Cranesbill	7390.5	3732.5	7	200	200
3933	Small-flowered Cranesbill	9871.0	5196.5	3	200	200
3934	Small-flowered Cranesbill	7742.5	3208.5	8	200	200
3935	Small-flowered Cranesbill	7732.0	4001.5	9	200	200
3936	Small-flowered Cranesbill	6935.5	3309.0	4	200	200
3937	Small-flowered Cranesbill	11013.0	5728.5	3	200	200
3938	Small-flowered Cranesbill	13140.0	6745.0	2	200	200
3939	Small-flowered Cranesbill	9080.0	3357.0	6	200	200
3940	Small-flowered Cranesbill	13427.5	6884.0	2	200	200
3941	Small-flowered Cranesbill	7169.5	4060.5	5	200	200
3942	Small-flowered Cranesbill	12214.5	6331.5	2	200	200
3943	Small-flowered Cranesbill	9527.0	4764.0	6	200	200
3944	Small-flowered Cranesbill	6416.0	5283.5	5	200	200
3945	Small-flowered Cranesbill	12640.0	5508.5	11	200	200
3946	Small-flowered Cranesbill	8274.5	3814.0	8	200	200
3947	Small-flowered Cranesbill	9044.5	4578.0	3	200	200
3948	Small-flowered Cranesbill	8408.0	3958.5	4	200	200
3949	Small-flowered Cranesbill	12056.0	6078.5	2	200	200
3950	Small-flowered Cranesbill	11468.0	6731.5	3	200	200
3951	Small-flowered Cranesbill	8125.5	4091.0	14	200	200
3952	Small-flowered Cranesbill	11019.5	5667.0	4	200	200
3953	Small-flowered Cranesbill	8138.5	4283.0	3	200	200
3954	Small-flowered Cranesbill	10472.0	5277.0	2	200	200
3955	Small-flowered Cranesbill	8651.0	3103.0	5	200	200
3956	Small-flowered Cranesbill	9553.0	4567.5	8	200	200
3957	Small-flowered Cranesbill	8892.0	4449.0	3	200	200
3958	Small-flowered Cranesbill	9601.5	6287.0	4	200	200
3959	Small-flowered Cranesbill	10255.5	6374.5	5	200	200
3960	Small-flowered Cranesbill	6636.5	3515.0	11	200	200
3961	Small-flowered Cranesbill	8216.5	4263.0	3	200	200
3962	Small-flowered Cranesbill	9805.5	5216.5	3	200	200
3963	Small-flowered Cranesbill	9925.0	7737.0	6	200	200
3964	Small-flowered Cranesbill	11593.0	5911.0	3	200	200
3965	Small-flowered Cranesbill	9402.0	4966.5	2	200	200
3966	Small-flowered Cranesbill	15876.0	14396.0	7	200	200
3967	Small-flowered Cranesbill	12034.5	4970.0	6	200	200
3968	Small-flowered Cranesbill	10162.5	5220.5	4	200	200
3969	Small-flowered Cranesbill	7606.5	3266.5	5	200	200
3970	Small-flowered Cranesbill	11438.0	6052.0	3	200	200
3971	Small-flowered Cranesbill	11302.5	5921.5	3	200	200
3972	Small-flowered Cranesbill	6686.0	3309.0	8	200	200
3973	Small-flowered Cranesbill	7432.5	3845.0	4	200	200
3974	Small-flowered Cranesbill	7557.0	3661.5	4	200	200
3975	Small-flowered Cranesbill	7119.5	3935.5	3	200	200
3976	Small-flowered Cranesbill	9974.5	4269.5	8	200	200
3977	Small-flowered Cranesbill	11950.5	5862.5	3	200	200
3978	Small-flowered Cranesbill	9307.0	4733.5	2	200	200
3979	Small-flowered Cranesbill	5485.0	2947.0	4	200	200
3980	Small-flowered Cranesbill	8189.5	3017.0	5	200	200
3981	Small-flowered Cranesbill	8232.5	2745.0	5	200	200
3982	Small-flowered Cranesbill	11106.5	5666.5	3	200	200
3983	Small-flowered Cranesbill	8462.0	4347.0	3	200	200
3984	Small-flowered Cranesbill	9335.0	4696.5	3	200	200
3985	Small-flowered Cranesbill	7840.5	4092.5	2	200	200
3986	Small-flowered Cranesbill	6764.0	2540.0	6	200	200
3987	Small-flowered Cranesbill	6135.5	2400.0	5	200	200
3988	Small-flowered Cranesbill	11412.5	5502.0	6	200	200
3989	Small-flowered Cranesbill	6682.0	5733.0	4	200	200
3990	Small-flowered Cranesbill	10456.5	4527.5	5	200	200
3991	Small-flowered Cranesbill	7512.0	5741.0	3	200	200
3992	Small-flowered Cranesbill	12654.0	12654.0	8	200	200
3993	Small-flowered Cranesbill	10683.5	5491.0	3	200	200
3994	Small-flowered Cranesbill	8852.5	4459.5	3	200	200
3995	Small-flowered Cranesbill	10174.5	5166.0	3	200	200
3996	Small-flowered Cranesbill	11271.0	5844.0	2	200	200
3997	Small-flowered Cranesbill	8354.0	2854.5	5	200	200
3998	Small-flowered Cranesbill	11868.5	6007.0	2	200	200
3999	Small-flowered Cranesbill	14763.5	7587.0	2	200	200
4000	Small-flowered Cranesbill	9169.0	4628.5	3	200	200
4001	Small-flowered Cranesbill	8463.0	3167.5	7	200	200
4002	Small-flowered Cranesbill	10294.5	5288.0	2	200	200
4003	Small-flowered Cranesbill	9924.0	5101.5	2	200	200
4004	Small-flowered Cranesbill	15391.5	15391.5	5	200	200
4005	Small-flowered Cranesbill	9437.5	3389.5	7	200	200
4006	Small-flowered Cranesbill	5862.5	3335.5	8	200	200
4007	Small-flowered Cranesbill	8107.5	4134.5	3	200	200
4008	Small-flowered Cranesbill	10248.0	5167.5	3	200	200
4009	Small-flowered Cranesbill	12157.5	6194.0	3	200	200
4010	Small-flowered Cranesbill	9917.5	4649.0	4	200	200
4011	Small-flowered Cranesbill	9775.0	5711.5	2	200	200
4012	Small-flowered Cranesbill	11027.5	5525.0	4	200	200
4013	Small-flowered Cranesbill	9583.5	4947.5	4	200	200
4014	Small-flowered Cranesbill	7074.5	3220.0	4	200	200
4015	Small-flowered Cranesbill	7347.0	3208.0	8	200	200
4016	Small-flowered Cranesbill	8428.5	4450.0	3	200	200
4017	Small-flowered Cranesbill	9362.5	4930.0	6	200	200
4018	Small-flowered Cranesbill	8316.5	4347.0	5	200	200
4019	Small-flowered Cranesbill	7315.0	3704.5	3	200	200
4020	Small-flowered Cranesbill	5718.0	2893.0	4	200	200
4021	Small-flowered Cranesbill	10061.5	7020.0	3	200	200
4022	Small-flowered Cranesbill	9328.0	4811.5	5	200	200
4023	Small-flowered Cranesbill	6479.0	2738.0	12	200	200
4024	Small-flowered Cranesbill	18853.5	13338.0	4	200	200
4025	Small-flowered Cranesbill	6467.0	3028.0	4	200	200
4026	Small-flowered Cranesbill	11904.0	8374.0	6	200	200
4027	Small-flowered Cranesbill	9209.5	4409.5	4	200	200
4028	Small-flowered Cranesbill	8276.5	4278.0	5	200	200
4029	Small-flowered Cranesbill	10255.0	4045.0	5	200	200
4030	Small-flowered Cranesbill	10452.0	5241.0	3	200	200
4031	Small-flowered Cranesbill	7595.5	3608.0	5	200	200
4032	Small-flowered Cranesbill	11906.0	6033.0	2	200	200
4033	Small-flowered Cranesbill	8357.5	2802.0	5	200	200
4034	Small-flowered Cranesbill	12706.0	6094.0	10	200	200
4035	Small-flowered Cranesbill	8994.5	4547.0	2	200	200
4036	Small-flowered Cranesbill	9071.5	4607.0	3	200	200
4037	Small-flowered Cranesbill	10724.5	4681.5	8	200	200
4038	Small-flowered Cranesbill	8793.5	3728.0	8	200	200
4039	Small-flowered Cranesbill	8180.0	3389.5	6	200	200
4040	Small-flowered Cranesbill	8141.5	4268.0	7	200	200
4041	Small-flowered Cranesbill	9364.0	3837.0	8	200	200
4042	Small-flowered Cranesbill	10040.0	3943.5	7	200	200
4043	Small-flowered Cranesbill	9472.5	7985.0	6	200	200
4044	Small-flowered Cranesbill	8286.5	2950.0	5	200	200
4045	Small-flowered Cranesbill	12665.5	12665.5	1	200	200
4046	Small-flowered Cranesbill	9398.5	4762.5	3	200	200
4047	Small-flowered Cranesbill	7402.0	3987.0	4	200	200
4048	Small-flowered Cranesbill	10596.5	5331.5	2	200	200
4049	Small-flowered Cranesbill	9046.0	3553.0	5	200	200
4050	Small-flowered Cranesbill	10298.0	5340.0	3	200	200
4051	Small-flowered Cranesbill	10024.5	5197.0	4	200	200
4052	Small-flowered Cranesbill	9292.0	4777.5	4	200	200
4053	Small-flowered Cranesbill	8418.5	3908.5	5	200	200
4054	Small-flowered Cranesbill	6905.0	2853.5	4	200	200
4055	Small-flowered Cranesbill	9305.0	4476.5	11	200	200
4056	Small-flowered Cranesbill	7670.5	2813.0	5	200	200
4057	Small-flowered Cranesbill	7693.5	3310.0	4	200	200
4058	Small-flowered Cranesbill	11069.5	7184.5	10	200	200
4059	Small-flowered Cranesbill	9755.5	5515.0	6	200	200
4060	Small-flowered Cranesbill	9639.5	4522.5	7	200	200
4061	Small-flowered Cranesbill	10496.5	10496.5	1	200	200
4062	Small-flowered Cranesbill	11115.0	5677.5	2	200	200
4063	Small-flowered Cranesbill	8981.5	4614.0	3	200	200
4064	Small-flowered Cranesbill	12674.0	12674.0	1	200	200
4065	Small-flowered Cranesbill	8559.5	3101.0	5	200	200
4066	Small-flowered Cranesbill	11958.5	6020.0	3	200	200
4067	Small-flowered Cranesbill	14176.0	14176.0	2	200	200
4068	Small-flowered Cranesbill	8732.5	4502.0	3	200	200
4069	Small-flowered Cranesbill	10638.5	4007.5	10	200	200
