,label,area,largest_area,number_of_elems,perimeter,aspect_ratio,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,skew_r,skew_g,skew_b
0,4,12240.0,6150.0,2,355.36247873306274,1.111934910212889,10.317197000923732,72.37743376954995,85.81407596552825,24.360118097669964,6.796461419647776,5.581611642290206,10.440840694442953,1.372367353453894,-1.0260826198736412,1.163100461628609
0,4,13479.5,7726.5,4,718.1391696929932,0.4935174275322232,38.25986624484155,66.06288332745858,80.37010927035601,25.871201973916108,7.95510804200365,9.13551647996444,8.61396136219611,0.3770696172621981,-0.6840555699481405,1.30608063300476
0,4,8859.5,4540.0,2,293.0782079696655,0.7619944466569317,9.695223882466337,69.10004349717268,82.75065245759026,26.376685515441498,6.224573857086702,5.321516213167913,8.545843683077841,0.8601468758834293,-0.9372561352897725,1.3785658519716077
0,4,10419.5,3038.5,6,319.80612874031067,1.3149310141320423,9.815822254413758,70.28951929216456,86.2946273830156,28.04013499954392,7.463841908586022,8.916296961481448,9.57826534770652,0.22805221587052346,-0.6873740863640959,0.9514977609318734
0,4,7949.5,4100.5,2,262.55129647254944,0.8622880260229723,8.671386034268389,66.1650746999755,78.61535635562086,22.717976977712468,6.444961686609202,4.845984957397585,9.187394468361283,2.1319489082005654,-0.49657484635743326,1.6236519195058843
0,4,7844.0,3673.5,4,300.1492747068405,0.6895329401460013,11.485158988659157,72.4670997233249,83.53831348490317,27.671478407313845,9.265295122421147,8.287450109783652,12.029074843441716,0.2538110785365202,-0.010357155212312808,1.3041764390626085
0,4,9738.5,4891.0,2,301.22034227848053,0.732642757704648,9.31700925218103,72.76562190041659,86.34814520928387,25.927097798055943,6.298965418168788,5.517334950400518,10.172190487880131,1.7844233718061284,-1.330814779837111,1.6975627772325297
0,4,10551.5,3643.5,7,429.7472542524338,0.5365753961565578,17.502980859357056,66.21685490877498,80.39443961772372,24.25186794092094,8.890348197010727,8.38507032503747,9.971474670793455,1.0223811703009111,-0.017899437000607143,1.329557007862476
0,4,8266.5,3228.0,4,238.308655500412,1.2734823840623282,6.870019389876494,69.88203097705835,82.3209502736695,29.19634330965413,6.68194309318873,6.896154146383817,8.11437803633111,0.2532276772410241,-0.6929706186017716,0.4474305116311367
0,4,9998.0,5017.0,2,304.3919162750244,0.806000580789935,9.267297328823911,70.93130140299952,84.69375907111757,25.455732946298983,6.351997228823474,5.557455950218149,9.462565962945236,1.372181923913136,-1.9202255461032964,1.7553386227132604
0,4,12233.0,2282.5,11,252.6934313774109,1.2692307692307692,5.219812822798191,58.457378895981975,72.25572662410815,24.621554637626737,7.964088391469079,8.27182873647091,7.490617557624515,0.6576146707938809,-0.21042042570476846,0.8415851654741033
0,4,13924.0,3982.5,8,352.63455617427826,2.0708954671412374,8.930704553880366,59.00178217821782,73.86600660066007,20.626270627062706,7.774566946993238,7.855636362932229,8.173974413278966,1.0097008794804396,-0.41764397562154265,1.3128672474436027
0,4,7247.5,2955.0,4,346.8771971464157,0.9466882010942513,16.602109679220884,66.0074812967581,79.29951437196482,25.97847486546791,6.663184506542062,6.879386781460426,8.675891574692512,1.369164587677087,-0.4540462417892772,1.3426743488252675
0,4,11681.0,6027.0,2,325.56348872184753,1.3625041459233669,9.073845149280073,66.20210631895687,79.12219993313273,23.776161818789703,6.866273568310166,5.272365581465356,8.65060956909844,2.454600730875859,-1.0252353625105777,1.9574540159678187
0,4,9028.0,5553.0,2,324.73506140708923,0.8150196643863717,11.680644672913827,63.76151298215621,73.8508387648253,20.42333582647719,8.045931405265808,7.7593476738662615,9.981544800901556,0.923970041641114,-0.13444837309059424,1.083091973410587
0,4,14169.0,7101.5,2,352.4924211502075,1.231404849610014,8.769207916460955,69.26547939531994,79.47345896320839,28.16849589286947,5.458446770234214,5.5591074249507155,7.331992046769235,0.9116973122371274,-1.7315192592712756,0.9920862900732974
0,4,13356.0,9299.5,2,579.6295030117035,2.4117644073141107,25.15501353411159,68.11017196152726,79.30122413290586,29.24905275429904,5.665564139682107,5.321127110072742,6.713441417298213,0.5268527435843151,-2.26644298874283,0.7542981358790882
0,4,11132.0,5589.5,2,319.66399359703064,0.7797834581361494,9.179398922242404,72.34225067976493,84.40689413209368,30.80054381194632,6.227427709453015,4.97776318393536,7.009087518010762,0.9474089884111373,-1.463364471275685,1.08699846952638
0,4,11243.5,5980.5,3,326.77669286727905,1.2617482518167298,9.497310179328148,77.19636520986586,89.04958892254436,25.046300302899176,5.948105650164093,6.718952092855135,10.33777539491885,0.546314275150264,-0.8730305784889553,0.69562619754333
0,4,12847.5,11229.0,2,537.1858524084091,0.8841366257993336,22.461073362735874,68.72660229605414,80.50064624040142,26.72302896677564,5.804048678125986,5.3136708628780545,8.628261344470125,1.1188394772619914,-0.8678589872495059,0.14174693385859571
0,4,8182.0,1811.5,7,235.86500430107117,1.928167423943354,6.799352267653913,64.08856628404232,78.18894890839523,27.475579563358092,8.94334896429202,8.246646272567872,10.339511200774847,1.2161814475644217,0.2773336731193889,1.2041060865245532
0,4,11064.5,5716.0,2,320.3919162750244,1.1190964628460305,9.27750734460502,71.19172437976681,84.34434996055055,25.472341544665557,6.934777983529789,5.396648786540609,10.44243079028039,1.4167574796777584,0.05517202679164526,1.2892196456876561
0,4,10550.0,5379.0,2,304.5929261445999,1.2517769204304523,8.794014280315611,61.85309898242368,75.25578168362627,29.046808510638296,7.306129630268771,8.464234837390514,8.450368322269641,-0.7440925093930695,-2.6094072171599807,0.34853641873209357
0,4,7333.5,2590.0,4,252.7939372062683,1.2988269180248142,8.714089410001598,72.9609303541095,86.46922775382203,28.084934012805437,8.031244667885678,7.281967359591977,9.212680749510707,0.6492609390087787,-0.1738585093527,1.0611437878015315
0,4,7390.0,3310.5,3,248.20815002918243,0.779661126109949,8.336574525156852,64.12818542707133,76.06889486489948,22.825585862466387,6.363057339441478,5.038422413594431,9.899239115600215,1.3621564237632258,-0.9825106973617692,1.5239799540216452
0,4,9658.0,4245.5,3,281.66399443149567,1.1771843545944378,8.214392810013006,70.01289170963904,82.13466878222927,26.75981753272511,8.166323903723772,6.190429073786851,9.83571053417316,2.030031410084797,0.3327306764568539,0.998262779341064
0,4,6254.0,2486.5,4,261.52185821533203,0.8333333333333334,10.935990138215578,62.77499249474632,74.97763434404082,25.116931852296606,6.639308198283159,7.54219261197741,8.570735485814307,0.20486926909119424,-1.4792701896945555,1.4071721441399854
0,4,8541.0,4454.5,2,285.37972342967987,0.8059187350682013,9.535368990141738,63.071315730083505,77.54434664861205,27.971789663732793,6.217371871085543,9.160040926867547,5.703508557382156,-1.7539199520067235,-2.7631437513761337,0.5300613640623347
0,4,8442.5,3343.0,4,281.0782079696655,1.1240456536744095,9.358005211186088,68.34779143897997,81.04417122040073,26.16848816029144,7.908764370331665,7.955655083674261,9.561222041721363,0.4892540118436274,-0.4489211885892807,0.888543007646118
0,4,8017.5,3248.5,4,288.0071396827698,1.1031343709250128,10.34588244568138,68.7207100591716,82.35798816568047,26.426390532544378,7.366491186122757,7.585364963730884,9.243905492100868,0.3280376004196619,-0.4727123000087395,1.4172219639406158
0,4,7506.0,2839.0,4,269.7644990682602,1.3017574897149744,9.695295091599966,63.84371045304986,75.4471019994938,26.590609972158948,6.0641969992280345,5.233831070882553,8.174713801891878,1.9282437199493254,-0.20414078901218446,0.6714559991571457
0,4,9002.5,4577.5,2,288.00713980197906,0.7807957681813895,9.213897537008243,73.83536194746956,87.03074951953876,26.831945334187488,5.526923678055372,4.29709147021475,8.476956756564217,1.3917845577603583,-2.140365547757458,1.8873590353814187
0,4,11558.0,5133.0,8,710.3818110227585,1.3648197196289593,43.661733641804304,66.36282688913846,80.60324081501685,25.699903738167816,9.427422672696565,8.771396699148449,10.023405706209157,1.2190687428445122,-0.2831085560191471,1.6386012036281634
0,4,13295.0,6946.5,2,346.77669298648834,1.2542662702455787,9.045060157852214,75.04114226834474,86.67660263487157,32.310370206815335,5.612810641441621,5.87400519211167,8.403860685831738,1.3206670433702181,-1.7137806071217407,1.042636637391661
0,4,6405.0,2108.5,4,196.06601464748383,1.3110236907360542,6.001855128766174,56.741603224361846,68.30541871921183,20.77086132258546,6.382654356576366,5.484431048253511,7.648761246683855,1.1358038006971602,-0.4100808773545369,1.3041266055951948
0,4,9874.0,5131.0,2,284.5929263830185,0.8297796306391594,8.202666978656087,68.87116867708127,81.99594621316986,26.45273877793158,6.310698005170397,5.497881320177021,8.036572948672138,0.7153869515625769,-2.334730150699411,0.8158741265637235
0,4,7833.5,3666.5,3,258.69343185424805,1.3054154740440085,8.54308951101404,69.60813286115521,80.80791305409696,23.428623763585296,7.194941798895363,5.809581140157026,11.389192466637272,1.0961807457292394,-0.2526636507750941,0.9133363678548574
0,4,12923.0,6510.0,2,337.01933240890503,1.2621951024696265,8.789138003354022,63.60163524869407,77.3296994473465,26.598758422287833,6.1899659981387645,6.902109947554097,7.840098056168031,0.05140181179595693,-2.655386658080901,1.0997646870963034
0,4,12112.0,6188.0,2,330.73506140708923,0.834080717135175,9.031182368225817,67.36990722065349,79.68777732956838,30.43525615167406,6.042694510716472,4.606953180698849,6.667065429485618,1.0298398024567414,-1.2322577743693544,1.0262442910559808
0,4,8778.0,3694.0,4,341.01933217048645,1.6832817598452454,13.2483692087041,64.66423122381003,77.32276780917589,24.869667991834103,7.566372780482696,6.382479825812031,10.685210818347167,2.0872317712096504,0.362912066531021,0.9945271228125782
0,4,7437.5,1618.5,8,221.3797231912613,1.7038834917570125,6.5894429365027865,61.64472049689441,76.2432298136646,23.567453416149068,8.744417211872623,9.115802646573973,8.447572129397317,0.7739092519620501,0.053668492583001146,1.4206387905853002
0,4,12444.0,6225.0,2,335.01933217048645,0.7748172331026344,9.019443340401699,62.970311027332706,76.16564561734214,27.710414703110274,6.367321890645221,7.760056528927944,6.849851106403017,-1.0527722393378136,-3.1557958779566326,0.25334919333131445
0,4,6590.5,3683.5,2,341.1198378801346,1.8076177084756384,17.656132887545603,60.7127767327449,72.17696425987556,21.631167703660832,6.595983459856887,5.780514681217181,8.352327380040954,1.119294176469769,-0.6167250813538749,1.1976511555279092
0,4,9299.0,4047.0,5,347.0193326473236,0.8793829131826925,12.950039491450031,70.24091643116674,84.90159467097295,27.01423092450545,7.850104158071546,8.571030337246878,9.3327066787897,1.4288833534572345,-0.012170026148885894,1.4591662644551089
0,4,10824.5,10824.5,1,546.2081507444382,0.7341753573080493,27.561859110320004,65.73657612128869,69.44021297716813,29.954426495803627,8.396232012179636,6.6004121114727,10.91743213688688,0.6778951634751453,-0.2133664171498282,0.9844754580890047
0,4,8637.5,3625.5,3,264.3502849340439,1.2500000460792997,8.090428149894088,56.516933259790406,67.86916712630999,19.625482625482626,7.152423329644631,5.239849349335249,8.48689014325932,1.380113507686585,-0.2098388045360042,1.115176661813898
0,4,8646.5,4348.0,2,282.73506224155426,1.3880230426291056,9.245257089080617,61.51074969366158,76.31680962459619,27.252200066837474,6.429082135005575,8.744635004000846,7.092358600875534,-1.0860680836679546,-2.6419703813306463,1.090943348468829
0,4,6595.5,2340.5,4,247.37972342967987,1.303672255690173,9.278557738480009,59.749057697883444,71.15178312554363,21.467526819367933,6.942883188936385,5.191715682058649,8.329831132315203,0.8873860313593929,-0.15938426366789346,1.1748802566629744
0,4,13493.5,6905.5,2,345.60512030124664,0.8812415420850557,8.851884179674597,63.35007577397705,75.7734718914628,26.881648264415098,6.627474368004162,4.723821854279574,8.62046811137519,1.240212761964058,-1.0092138205668526,1.5695360159905725
0,4,7446.5,3592.5,3,263.8650047779083,1.1745531571357146,9.34999540004641,68.07824085911531,78.91600613653797,22.271030427000767,8.760938420567594,6.051553598052568,12.061248573148752,1.496281497735293,0.18257867980793002,1.3917583657668877
0,4,7665.5,6271.5,2,350.0904005765915,0.677331698423541,15.988949002136625,68.90138214419126,79.18777238201967,23.418005229734778,7.220213110256135,5.621224246383548,11.130673316901506,1.4053227874894745,-0.5215740543279273,1.2058062803622625
0,4,7628.5,4066.5,2,281.5218588113785,1.2010470895668481,10.389271414906434,67.43422895708646,80.1938112823125,25.764039220679994,8.213821493330673,5.450365496727773,10.785687446619102,2.422795055017326,0.9925287601298882,2.1188964345762327
0,4,7882.0,2834.5,4,264.3502858877182,0.8676470588235294,8.865906324399688,68.14804975244536,81.10022944088878,26.212293201304192,6.526385477652275,6.666742428097231,7.933310887272419,0.4108787961935679,-0.7305179190051254,0.3813976382768891
0,4,9116.0,4711.5,2,294.00713992118835,0.7772692958088047,9.482250803492455,73.57058326289095,86.6880811496196,24.060016906170752,6.157389522282937,5.663903139126584,11.089211696986238,1.4733996024203815,-1.5671660155341358,1.3765254737654409
0,4,10852.0,4287.0,7,404.4751762151718,0.9186812361672544,15.075577605445474,71.66715631210576,85.56441717791411,27.26432212909358,10.02763780393562,9.331001590648535,11.658370582948764,1.2996976441435821,-0.14369269642505722,1.3001314636227264
0,4,10690.5,3742.5,5,291.17871272563934,1.7351599225168772,7.930877203550853,67.94264495347173,79.86068360773085,23.763779527559056,7.958083163398962,6.52795379718688,12.230576679015774,0.9358888548379712,-0.24571097378215903,0.6151272016835853
0,4,12522.5,6359.5,2,312.6345566511154,1.229357801626874,7.805179957072429,63.658125,75.9178125,23.34515625,7.6883533825114325,5.3128936526947115,10.283873524265355,1.5891816040104505,-0.4671641367306625,1.9041490795055735
0,4,7044.0,3119.0,4,291.9066344499588,0.7905759907746153,12.096746626334735,63.512054647736406,76.66809536565765,25.040851861773373,5.911294168953399,6.5691477497921245,7.473970727701749,0.4611548127404712,-1.0062811626116095,0.6407852798126751
0,4,10536.0,3895.0,5,308.24978041648865,0.7044468128026107,9.018406143395355,66.32325518240246,79.31193989318366,23.72481216619897,7.131633921107232,6.471592638726806,9.563958725717018,1.0523416128450993,-0.25788110348392984,0.7696419200145654
0,4,8561.0,3394.0,4,297.0782073736191,1.0102042040884858,10.309013117196942,64.27312528064661,76.67658284687921,27.399191737763807,7.311395094332977,7.251381696233795,8.517688574677928,0.643824022728189,-0.7697769005369957,1.2048039842162785
0,4,8759.0,3652.0,7,337.70562398433685,0.922077922077922,13.020332055103358,66.17420887784859,80.30813262771358,26.595528674802896,8.58059005310018,8.422014425977562,10.017504147177194,1.200859057190477,-0.2593778528999607,1.4381025444514428
0,4,10329.0,5375.0,2,295.7644990682602,0.8308168034655723,8.469032714599562,61.25677846008502,73.29645725082665,24.089466225791213,6.819836000570696,4.308198916847254,8.96057746787488,1.1397761949691136,-0.46321462476429537,1.0079039171438673
0,4,7898.0,4001.5,2,269.8650050163269,1.281645565013151,9.220957322418606,68.8082158483228,83.00595527467185,25.948468643655808,5.7045573279874455,6.564243570647067,8.077018589985965,0.9984614112207629,-2.208257958681451,1.2022590377912512
0,4,10378.5,5244.5,2,315.32084822654724,1.3032120810444294,9.580116329557185,59.65896496665727,71.15318869165023,22.28083028083028,7.022222516583224,4.638112023756627,8.690369636344435,1.2695885807676621,-0.5562258891559934,1.456916792598491
0,4,11344.5,7282.5,3,898.8742328882217,1.351281832600938,71.22172740538491,63.1444295935215,75.89063605629373,25.035458762481326,9.446468336946822,10.996954294465555,8.45895826953585,-0.23841880881678743,-1.935342637274159,1.213877987381061
0,4,4208.5,3272.0,3,611.8477599620819,0.10545165047280979,88.95275784023225,75.8374183006536,70.68872549019608,31.90686274509804,5.445409879858915,5.775653516185286,6.523172768529835,-0.8279287873651676,-0.571055874163023,0.2886299212532274
0,4,10422.0,5290.0,2,306.5929262638092,1.2038679223106177,9.019307468336745,71.85890949971895,83.64661795015927,31.00215476859659,5.7826272683816144,5.469309357500455,7.306385091848897,1.6191402304482139,-1.548237628414481,1.5400022510005824
0,4,15224.0,12576.0,4,1571.2732869386673,0.8541666666666666,162.17155427266445,69.05875061973228,82.76208477937531,28.81457610312345,7.785486607222143,7.842547768107217,9.561776321204224,1.494978304349701,-0.3713864345792574,0.868431179753721
0,4,11169.5,5823.0,2,324.0487699508667,1.0983889249620478,9.401280747273354,58.325524475524475,70.44222027972027,27.24659090909091,7.571060486666157,4.952058691104961,8.357167723823254,1.516657369033243,0.3545283220831991,1.5553833018217844
0,4,8467.0,2651.0,9,295.9066346883774,1.298033990456831,10.341412123845615,57.63235131854794,71.80039721946375,22.435507006509987,7.517260983112602,7.689680342959399,8.459130307641434,1.5308125531513976,-0.03616985552409591,2.053461635009626
0,4,6169.0,1711.5,5,216.0660150051117,0.5484155458706813,7.567599747153372,69.26303658887929,83.70844137136272,29.54393546528378,9.418758256037146,9.49874429020488,10.775959588535198,1.5654407563984476,0.3183486492283064,1.3670034614210842
0,4,10538.0,4609.0,6,469.0193338394165,1.1071428571428572,20.87484679399981,64.48949374944587,78.64615657416438,23.827378313680292,7.784333129695603,7.912763629411782,9.271241957705197,0.9223840264136336,-0.30930471601536874,1.064722373997904
0,4,7167.5,3025.5,4,267.1787133216858,1.4035353358584284,9.959464925320063,65.75590551181102,78.90431068997731,23.967035900173496,8.127212825228982,8.433300933142897,10.035748579381496,0.3109184468272008,-0.14698232947259038,0.6405495407270424
0,3,14128.5,14128.5,1,734.1391701698303,0.6778024057293046,38.147030553678526,65.4533748701973,78.50467289719626,42.55015576323988,6.337632294999189,6.706882515428905,7.840804912682705,0.7928229211493623,-0.9308173166619095,-0.7162664167102716
0,3,16315.0,8526.0,2,408.13203024864197,1.6102309652293054,10.209730561745534,71.33837746952501,83.7353029484177,33.1125322764667,6.89341281750753,7.097773115422886,9.400792215773471,0.8126116804037196,-1.284924546902004,-0.016258035967222122
0,3,12917.5,12917.5,1,717.7960237264633,0.5562218829959809,39.88628849835661,61.85565217391304,75.21300567107751,36.42563327032136,5.7015199777524925,5.696581159052258,9.823128105190902,0.8700313482400812,-1.1063654896073758,-1.5172653316245952
0,3,14437.0,14437.0,1,917.920915722847,1.7049627878951645,58.36245809527395,66.90272347310233,80.84313064581367,32.76237023055143,9.807691900271799,9.5921197496951,12.155217649321598,1.1371485888744473,0.5943990325440991,-1.0666410625385696
0,3,22946.5,22946.5,1,690.8843369483948,1.0734142390695065,20.80148027109246,65.58116448703008,78.80909836419353,30.390047045621305,10.314213270512758,9.85987684047246,9.474887687547799,0.18296510551082584,-0.36329811083677976,0.020800141639406047
0,3,12356.0,12356.0,1,716.5239473581314,0.6624700479914206,41.551195139015725,62.72964220835637,74.67885633046363,37.73919911539373,8.53651525323786,7.853388770187687,8.49782344810179,0.41080925605738433,-0.048164223552510994,0.1254980350118839
0,3,13355.0,13355.0,1,1026.6315912008286,1.293117225963431,78.9196873119839,61.280089907192576,74.45026102088167,33.50355278422274,9.81214582425126,9.47152696336314,11.229653636172271,0.7466302366426759,0.48850077572745304,0.050120711783487856
0,3,12467.5,12467.5,1,1098.8742319345474,1.270730969441601,96.85378605251587,65.18054697156984,80.12291409147095,29.07872373300371,9.681552958383742,9.160528619350787,12.173380439524886,0.8903251646370264,0.47041382221176725,0.5359640298972573
0,3,11257.5,11257.5,1,1000.5899600982666,1.5276072479182958,88.93451194754171,62.00675849088887,78.40850372144752,33.231328599538024,11.965239192474101,11.752874991085625,13.801888576574042,0.825573277996553,0.4310892719552177,0.47552762568385043
0,3,12839.5,12839.5,1,689.5117545127869,0.7082533407931808,37.0284247526229,60.532770038821646,72.77833599756413,33.7051838319251,8.60731521437939,7.154066955698375,7.488171266224634,0.9016047859553143,0.4320031195069865,1.3585916230787225
0,3,13985.0,13985.0,1,583.8132683038712,0.7069240128399669,24.371679102441746,64.56978386777793,78.04096623816923,35.36233931346236,5.7101713543778985,7.270082004791728,6.766488388867506,-0.06001886725836134,-1.3035774281667587,0.8827177305519945
0,3,13054.0,13054.0,1,905.2346231937408,1.9975861533778658,62.77384120029983,61.03646104620879,72.61269439690453,34.688146439467225,7.3134315664692044,6.597385168273305,10.76959041992397,1.369632011437303,-0.1561376009748779,-0.6004421659580158
0,3,16151.0,16151.0,1,662.7249575853348,1.3980455141921946,27.193633174817894,67.88413129318855,81.01721372161896,37.94589091806515,6.807003094306723,6.352472863885842,7.56583292727651,1.0978077451621089,-1.211110856682616,-0.32050386884474247
0,3,13559.0,13559.0,1,1131.4844034910202,0.9680439051080911,94.42119295991074,61.286752136752135,74.92492877492877,33.13133903133903,10.420146550013055,9.735998328700834,11.331000925235106,0.595678342380365,0.4077185094426832,0.09924670262049448
0,3,16625.5,12968.0,3,1195.8864240646362,1.4509181782445106,86.02113255313242,52.24668278587014,66.31013740638085,35.64698944388748,10.328704884715599,10.45145924626014,10.822191338666531,0.9924886665214656,0.5606570444050465,0.3924845430549313
0,3,10980.5,10980.5,1,1113.0163691043854,1.192188709991379,112.81867291055138,62.01561818340459,75.5756042230172,29.411831428322134,10.341934361964993,9.186640200096008,11.51466766286784,1.1186810013987751,0.9623681964655565,0.3093527821797322
0,3,13958.5,12619.0,2,775.8376535177231,0.5554178876684561,43.12240316766748,65.80405123207574,78.42649310872895,31.087776694974245,10.59031484406064,8.7987059592502,11.460815560106228,1.944474520242396,1.1366707339970106,-0.0722444487782431
0,3,15422.0,14535.0,3,1101.460018157959,0.5384615358663706,78.6677585008774,60.417492990494424,75.10264651576284,37.498051015523494,9.742461600902933,9.333396161501556,11.270861786432858,0.5338020202254373,0.0158526470584393,0.4401272003520216
0,3,11588.5,11588.5,1,698.9675989151001,1.8101578456704601,42.15866629271608,66.42247833767982,79.61083536636662,35.77084209640784,6.772004248387946,6.379621038932327,7.9935185207728034,1.0000848586134232,-0.18271991295192722,-1.1130518418902657
0,3,15502.0,15502.0,1,735.8376535177231,1.3303796122052494,34.92820618852204,61.90242822815227,73.87277096243835,38.490514733780195,5.869035936383823,6.55668637978166,8.581386666332875,0.4521064357064827,-1.43988144419356,-0.9706699231854496
0,3,13999.0,13999.0,1,1073.6021538972855,1.0243227898904217,82.3359943462312,63.39225449515906,78.53450899031812,27.0716459197787,8.854202230029138,7.967611563439371,13.789244949141882,0.5365233093010031,0.1265492273792165,-0.07365136827206183
0,3,13179.5,7116.0,2,379.1614682674408,0.6472684352635742,10.90810873088672,61.97331949899948,73.18772696953977,36.44460090417253,7.200202133968339,7.484302540937492,5.580799467717076,0.33250582450379335,-0.7939295075029178,0.43593582487477056
0,3,17829.0,17829.0,1,673.1269769668579,1.5137520305725338,25.413647827726788,68.7929108604291,82.01863525768636,35.84345277593453,7.512503222333931,7.098380922333243,8.695224846169983,0.8609705070083764,-0.7236936634514267,-0.009721940485026026
0,3,10685.0,10685.0,1,791.1513621807098,1.8412657898506932,58.57936152366801,62.40519197603703,76.09939184896069,30.918308069347372,5.8774296482497626,5.571147468678456,10.840624989152317,1.1618984014838099,-0.6425459500962105,-0.6437960226162693
0,3,14773.0,8055.5,2,401.26197278499603,1.6207446223561595,10.89901650330379,64.27455785917732,78.35013578856727,33.57157051069749,6.705586542865957,7.265520248073737,8.340031867654952,0.3080954009489628,-2.086841810099528,0.34455765030755137
0,3,15557.5,8286.5,2,392.4335459470749,1.7650040759913435,9.899025420832071,65.95808948461394,77.76200364986471,40.71644326977535,7.290117373154993,8.561540439098245,6.544303512387667,0.3267450117878177,-0.9138471795677205,0.8455624820790923
0,3,13315.0,12907.5,2,1104.472210764885,1.3388319701859877,91.61538598211584,64.83686455998264,78.82449924072601,30.815315641044183,10.130110131596746,8.884850252385856,12.204272631206257,1.0039857680364794,0.6536417537908544,-0.2657104440620553
0,3,14143.0,7750.0,2,414.1320301294327,1.2203003235620504,12.126517597336163,74.8497337666828,85.9486895788673,40.09771108498721,4.883813413787169,6.527213609720192,6.849993245039404,0.4383206961658119,-1.5383303999529594,-0.5646554740661257
0,3,12903.0,12903.0,1,898.5483306646347,0.6632800928411534,62.57375048749917,60.51907879882592,73.7814405057575,31.564160457590127,7.519087942660546,7.7315407164797865,11.929754299505277,0.7454948978498145,-0.0056983569311017225,-0.6702645073686173
0,3,13487.5,6980.0,2,361.9898942708969,0.8252864314643423,9.715416760278416,67.56095969846332,79.81016236590317,36.84524499855031,8.313304235924994,8.968518015725792,6.739319364064892,0.9847596545429987,0.12404400611994414,0.2414017487992111
0,3,14774.5,13011.0,4,905.2346223592758,1.8798136455809935,55.463787032924344,61.23779464105836,78.11684910348532,31.607413874152172,11.450204223631898,10.73062793293402,13.599337279743079,0.7776350719378721,0.36418415019738953,0.6684846532769411
0,3,15571.5,15571.5,1,1236.8986166715622,0.9678956377338898,98.25117605394625,60.1921763427507,72.51598882334679,31.040546414157095,12.123042515794078,10.324526529194102,11.734871289114885,0.8520548156102228,0.9626820617876234,0.36565280836227587
0,3,15854.5,8855.5,2,403.6051197052002,0.7112458705762404,10.274502043725692,70.56211774881078,82.81991721752023,40.334033483659724,6.568805960780885,7.64513839115401,8.273790254420458,0.19861882341755743,-1.404419321161635,-0.8100203242476922
0,3,8018.5,8018.5,1,747.2518674135208,0.6540233450646658,69.63713329837178,58.418208023060295,69.3646408839779,33.503723276483306,7.55269580930901,7.23190005227612,8.548046967789741,1.3533756665888466,0.0744481251872308,-0.12720889446763547
0,3,14135.5,14135.5,1,1031.7859197854996,0.7233023159222056,75.31266557727773,65.36488434346901,79.54313954286499,37.72304207564006,8.801968915753198,9.329807664552396,12.041088607990641,0.4364848298351225,-0.11604535882500497,-0.5054685420015385
0,3,10281.5,10281.5,1,691.9970346689224,2.2378276928786507,46.57490599529075,69.03544758483788,82.66546932602326,30.60941487853294,8.754422846954382,7.918761686500264,10.936747661308484,1.3972121732580816,0.44359080990791594,-0.5099528039297484
0,3,17672.0,17672.0,1,743.0681021213531,0.7705470297477315,31.244352896685697,65.83147694364001,78.42860325239474,29.62758966362219,5.942032903404547,7.298223101965744,8.369324605140804,0.26674793411310566,-1.5991514283340647,0.31651463783401007
0,3,6656.5,6656.5,1,779.1097321510315,0.49727272977490516,91.19086227483693,62.18651652952216,75.43308791684711,37.86761946008373,9.31494265049708,8.800835428353679,9.774501014379526,1.415969814905995,0.8115432485584793,1.1738270130093722
0,3,11460.0,11460.0,1,1016.6315910816193,1.8251218775716844,90.18671832331106,58.02736446040705,71.1069779374038,37.834359500598595,12.31299397827916,11.65459502980398,10.721102310341807,1.018863131025579,0.3814437634431867,0.619109524621187
0,3,11736.5,11736.5,1,724.9675974845886,1.885380786329417,44.78149511375423,64.479440652572,78.13825536873648,32.25819876810388,11.25708042302739,11.137708763630727,10.082963111893745,1.0061054882362106,0.7319315272202254,-0.33296746937497673
0,3,12565.5,12565.5,1,721.4528777599335,1.326363848467101,41.4224865566901,68.81062606804412,79.17407177256486,35.06082025788411,7.8812961389435126,8.969096240235453,9.55060346495576,0.42121832218971816,-0.7044375339475515,0.2716119111643157
0,3,15954.5,8559.5,2,409.4041088819504,1.832196115044735,10.505608096112312,68.8168996811381,82.25484424822173,42.64066715722345,8.031010775245193,9.81027049165692,6.9188607898779955,0.15135449598024497,-1.0787330939365654,-0.031014980717811863
0,3,9763.0,9763.0,1,768.8082156181335,1.9673077168055915,60.54143935285655,62.4396432111001,75.73795837462835,24.616749256689793,6.9553848111171765,7.524371778316565,10.610777518244682,1.155354369534852,-0.3989280715375687,-0.13393418797710765
0,3,14749.5,14749.5,1,723.2518672943115,1.5266990519762251,35.46515227937953,59.63932248422451,70.78970441713716,32.85453337761541,6.186386104839351,6.342134013475212,7.790990326150493,1.062312886295163,-0.6700746414670667,-0.33987557357069487
0,3,12529.5,11254.0,2,679.0681014060974,0.5352543372102273,36.80382188812656,67.63741285824942,80.90395042602634,35.8855151045701,7.253961921757886,7.327922144331952,8.417618236285593,1.1794906773432374,-0.8991009914537369,-0.1730233782950529
0,3,9944.5,9944.5,1,728.6244516372681,0.45393456538325394,53.38564950713556,67.89841084137662,80.73257287705957,38.28858340645413,8.82150040891205,9.013219454195573,12.530675213418165,0.8116288004854666,0.11518872912169859,-0.7987579490555139
